ID;Name;RequestingArea;RevenueStream;BudgetGroup;MicroPhase;PriorityRA;Value;Urgency;Risk;Size
130924;[Web de Clientes] - GestiÛn del envÌo - V2 AÒadir nuevas incidencias al proceso de entrega para gestionar la soluciÛn;CMO;eCommerce;Commercial;Backlog;140;;;;
130817;[Internacional]- ActualizaciÛn Web- MÛdulo Aduana;CMO;eCommerce;Commercial;In Definition;141;;;;
130639;[Web de Clientes] - Seguimiento de EnvÌo - Posibilidad de descargar el albar·n asociado al envÌo;CMO;eCommerce;Commercial;High Level Design;142;;;;
129938;[Nexus-MVP] [Web de Clientes] - Recogidas - ResoluciÛn Incidencia en la recogida causa ajena: permitir al cliente solicitar una nueva recogida;CMO;eCommerce;Commercial;Backlog;143;;;;
129934;[PUDOS] - InternalizaciÛn de la gestiÛn de envÌos en punto Celeritas;CMO;eCommerce;Commercial;Backlog;144;;;;
129848;[PUDOS] - MaquetaciÛn de Justificante de entrega PUDOS (POD);CMO;eCommerce;Commercial;Backlog;145;;;;
129726;[Producto] -  CÛdigo promocional;CMO;eCommerce;Commercial;Ready for Solution;146;;;;
129671;[PUDOS] - ResoluciÛn incidencias de Puntos CTT Express;CMO;eCommerce;Commercial;In Definition;147;;;;
129649;Desarrollo Nuevas funcionalidades/Venta (TP);CMO;eCommerce;Commercial;Backlog;148;;;;
129648;ImplementaciÛn de la red Locky (TP);CMO;eCommerce;Commercial;Backlog;149;;;;
129593;Servicios Preferentes/RevisiÛn del c·lculo de compromiso (TP);CMO;eCommerce;Commercial;In Definition;150;;;;
126278;PAI NATAL SOLID¡RIO;CMP;Mail;Corporate;Backlog;1;2;2;2;3
48989;EvoluÁ„o Pesquisa Pontos de Contacto CTT;CMP;Mail;Corporate;Backlog;2;;;;
130500;Cuadro de mando reputaciÛn CTT;COM;eCommerce;Corporate;Backlog;1;;;;
129833;SecurizaciÛn entorno SENDA;COO;eCommerce;Operations;Ready for Development;1;;;;
130701;Nuevos desarrollos NormalizaciÛn de direcciones;COO;eCommerce;Operations;In Definition;2;;;;
130894;ExpansiÛn de lectura en contenedores (Propios y de clientes);COO;eCommerce;Operations;In Definition;3;;;;
131067;[Nexus Piloto Operacional] [We Serve] Puesta en marcha Fase 2 del Piloto Operacional con el flujo de envÌos PT-PT;COO;eCommerce;Operations;Ready for Approval;4;;;;
130811;Acciones para evitar la duplicidad de recogidas de clientes v2;COO;eCommerce;Operations;In Solution;5;;;;
130794;ActualizaciÛn Plan C;COO;eCommerce;Operations;In Solution;6;;;;
130873;[Nexus Piloto Operacional] [We Serve] Incremento de envÌos en Piloto y despliegue Nexus;COO;eCommerce;Operations;High Level Design;7;;;;
130114;[DesconexiÛn SGC] Cierre diario: LiquidaciÛn de portes debidos y reembolsos;COO;eCommerce;Operations;In Definition;8;;;;
130113;[DesconexiÛn SGC] Cierre diario: Incidencias;COO;eCommerce;Operations;Backlog;9;;;;
130986;Rec·lculo fechas de compromiso Baleares fines de semana;COO;eCommerce;Operations;Backlog;10;;;;
129495;[DesconexiÛn SGC] Portal Proveedores Last Mile - GestiÛn de tr·fico y seguimiento online de rutas por parte del centro y del proveedor;COO;eCommerce;Operations;In Definition;11;;;;
130013;[DesconexiÛn SGC] GestiÛn de Incidencias y Soluciones;COO;eCommerce;Operations;In Definition;12;;;;
131002;EnvÌos Amazon destino Braga solo manifestados para entrar en senda;COO;eCommerce;Operations;In Solution;13;;;;
131076;[DesconexiÛn SGC]: CreaciÛn y mantenimiento de CO's;COO;eCommerce;Operations;Backlog;14;;;;
131077;[DesconexiÛn SGC]: Brokers y Franquicias: grabaciÛn de envÌos con/sin entrega;COO;eCommerce;Operations;Backlog;15;;;;
131075;[DesconexiÛn SGC]: Canarias;COO;eCommerce;Operations;Backlog;16;;;;
130112;[DesconexiÛn SGC] Cierre diario: Recogidas;COO;eCommerce;Operations;Backlog;17;;;;
130119;[DesconexiÛn SGC] Cierre diario: Escaneo de documentaciÛn;COO;eCommerce;Operations;Backlog;18;;;;
130121;[DesconexiÛn SGC] GrabaciÛn manual de envÌos;COO;eCommerce;Operations;Backlog;19;;;;
129496;[DesconexiÛn SGC] [Salesforce] - GestiÛn de las canalizaciones por el equipo de Operaciones desde Salesforce;COO;eCommerce;Operations;In Definition;20;;;;
130120;[DesconexiÛn SGC] Reetiquetado;COO;eCommerce;Operations;In Definition;21;;;;
131073;[DesconexiÛn SGC]: BrÛkers  Franquicias: GestiÛn de adeudos y garantÌas;COO;eCommerce;Operations;Backlog;22;;;;
131025;MigraciÛn SGC - Estacionados a Nexus;COO;eCommerce;Operations;Backlog;23;;;;
131078;[DesconexiÛn SGC]: BrÛkers y Franquicias: Modulo distribuciÛn de Franquicias;COO;eCommerce;Operations;Backlog;24;;;;
130716;IntegraciÛn con CACESA para la sustituciÛn de ADYCO (30-nov);COO;eCommerce;Operations;High Level Design;25;;;;
130746;cambios masivos de estados;COO;eCommerce;Operations;Backlog;26;;;;
131074;[DesconexiÛn SGC]: Internacional;COO;eCommerce;Operations;Backlog;27;;;;
129572;[PUDOS] [Wizard] - Funcionalidad PDA: Entrega de envÌos en PUDO mediante Baliza;COO;eCommerce;Operations;In Definition;28;;;;
130236;[DesconexiÛn SGC] Lecturas de stock sobre Contenedores;COO;eCommerce;Operations;Backlog;29;;;;
130308;RestricciÛn de Login en APP de Planta;COO;eCommerce;Operations;Backlog;30;;;;
130659;Portal Proveedores Linehaul - Control Horario - Mejoras;COO;eCommerce;Operations;High Level Design;31;;;;
130874;Portal de Proveedores - Poder ordenar Control Horario por cualquier columna;COO;eCommerce;Operations;Backlog;32;;;;
129570;DesactivaciÛn de recogidas fijas sin mercancias;COO;eCommerce;Operations;Backlog;33;;;;
129571;Nuevos MS de Liquidaciones;COO;eCommerce;Operations;Backlog;34;;;;
129574;Servidor de Decisiones (TO)/GestiÛn de oleadas;COO;eCommerce;Operations;In Definition;35;;;;
129575;Incidencias C. propia/Mejora del sistema de geoposiciÛn/Pantalla para gestiÛn de historificaciones (TO);COO;eCommerce;Operations;In Definition;36;;;;
129578;Incidencias C. propia/Cambio de estado finales en Cloud (TO);COO;eCommerce;Operations;In Definition;37;;;;
129579;Incidencias C. propia/PredicciÛn de la demanda (TO);COO;eCommerce;Operations;In Definition;38;;;;
129580;Incidencias C. propia/Sistema de seguimiento de rutas online por el proveedor y el CO (Portal del proveedor) (TO);COO;eCommerce;Operations;In Definition;39;;;;
129581;Incidencias C. Ajena/InformaciÛn al destinatario de la franja de entrega/CorrecciÛn de la mediciÛn (TO);COO;eCommerce;Operations;In Definition;40;;;;
129585;Incidencias C. Ajena/InformaciÛn al destinatario de la franja de entrega/CategorizaciÛn de rutas (notificables) en el portal del proveedor (TO);COO;eCommerce;Operations;In Definition;41;;;;
129589;EnvÌos Multibulto (aplicar lÛgica de causa propia/ajena (TO);COO;eCommerce;Operations;In Definition;42;;;;
129590;Ampliar Capacidades-Medios/Nuevos esquemas de liquidaciÛn especÌficos para contrataciones de campaÒa (Portal del proveedor) (TO);COO;eCommerce;Operations;In Definition;43;;;;
129591;Habilitar soluciones entre CO¥s de la misma provincia;COO;eCommerce;Operations;In Definition;44;;;;
129594;Servicios Preferentes/PropagaciÛn de la informaciÛn al resto de sistemas (SENDA, PDA de reparto, etc.) (TO);COO;eCommerce;Operations;In Definition;45;;;;
129595;PDA de Reparto (TO)/Wizard de carga con autozonas;COO;eCommerce;Operations;In Definition;46;;;;
129596;PDA de Reparto (TO)/GestiÛn de stocks de PDAs;COO;eCommerce;Operations;In Definition;47;;;;
129597;PDA Planta (TO)/GestiÛn de Planta/App de arrastres/ContenerizaciÛn para cruces;COO;eCommerce;Operations;In Definition;48;;;;
129598;PDA Planta (TO)/GestiÛn de Planta/Consulta de envÌos;COO;eCommerce;Operations;In Definition;49;;;;
129599;PDA Planta (TO)/GestiÛn de Planta/GestiÛn FIFO en San fernando;COO;eCommerce;Operations;In Definition;50;;;;
129600;PDA Planta (TO)/GestiÛn de Planta/Mejoras pendientes/Cambio de eventos/lecturas a Cloud (doble registro, stock de contenedores, estacionados, etc.);COO;eCommerce;Operations;In Definition;51;;;;
129601;PDA Planta (TO)/GestiÛn de Planta/Mejoras pendientes/Solventar error de contenerizaciÛn y doble registro;COO;eCommerce;Operations;In Definition;52;;;;
129602;PDA Planta (TO)/GestiÛn de Planta/Mejoras pendientes/Mejora del feedback de lectura (cambio sonido y color OK y en error);COO;eCommerce;Operations;In Definition;53;;;;
129603;PDA Planta (TO)/GestiÛn de Planta/Nuevas lecturas/RecepciÛn provisional de camiÛn;COO;eCommerce;Operations;In Definition;54;;;;
129604;PDA Planta (TO)/GestiÛn de Planta/Nuevas lecturas/AdmisiÛn;COO;eCommerce;Operations;In Definition;55;;;;
129605;PDA Planta (TO)/GestiÛn de Planta/Nuevas lecturas/Entregado a agente;COO;eCommerce;Operations;In Definition;56;;;;
129646;PDA Planta (TO)/GestiÛn de Planta/Nuevas lecturas/Transferido a proveedor (internacional);COO;eCommerce;Operations;In Definition;57;;;;
129647;PDA Planta (TO)/GestiÛn de Planta/Nuevas lecturas/Registrar incidencias/Incidencias en general;COO;eCommerce;Operations;In Definition;58;;;;
129650;GeneraciÛn tarjeta de identificaciÛn de conductor;COO;eCommerce;Operations;Backlog;59;;;;
129655;Nuevas pantallas/GestiÛn de envÌos;COO;eCommerce;Operations;Backlog;60;;;;
129656;Nuevas pantallas/Reetiquetado de envÌos;COO;eCommerce;Operations;Backlog;61;;;;
129657;Nuevas pantallas/GestiÛn de incidencias (P3)/ConfirmaciÛn de incidencias;COO;eCommerce;Operations;Backlog;62;;;;
129658;Nuevas pantallas/GestiÛn de incidencias (P3)/Estacionados;COO;eCommerce;Operations;Backlog;63;;;;
129659;ConexiÛn de b·sculas manuales a Cloud;COO;eCommerce;Operations;Backlog;64;;;;
129660;App de PDA de planta (TO)/Mejoras en las aplicaciones actuales/IdentificaciÛn de cajas con envÌos en circuito en la recepciÛn;COO;eCommerce;Operations;Backlog;65;;;;
129661;App de PDA de planta (TO)/Desarrollo App externa para registro eventos 8 y 9;COO;eCommerce;Operations;Backlog;66;;;;
129664;Desarrollo ECCS sin last mile (TO);COO;eCommerce;Operations;Backlog;67;;;;
129497;Portal Proveedores LineHaul - Plan de carga: contenerizaciÛn de camiones;COO;eCommerce;Operations;In Definition;68;;;;
129858;Facilitar cambio de direcciÛn entre COs de la misma provincia;COO;eCommerce;Operations;In Definition;69;;;;
129895;Sistema de seguimiento de rutas de arrastre - ImplementaciÛn de eCMR;COO;eCommerce;Operations;Ready for Solution;70;;;;
129944;C·lculo de la franja horaria de entrega y elaboraciÛn de los KPIS de seguimiento;COO;eCommerce;Operations;High Level Design;71;;;;
130326;[MigraciÛn SalesForce a Nexus] - Mantenimiento de Recogidas fijas desde SalesForceV2;COO;eCommerce;Operations;In Solution;72;;;;
130036;Notificaciones a PDA desde Portal del Proveedor;COO;eCommerce;Operations;In Solution;73;;;;
131085;EvoluciÛn portal de Arrastres V.2;COO;eCommerce;Operations;In Solution;74;;;;
130699;[Qlik Sense][A-Scan] - Nuevos Filtros;COO;eCommerce;Operations;Ready for Solution;75;;;;
136127;Reactivar recursos al iniciar la ruta (VehÌculos-Conductores);COO;eCommerce;Operations;In Definition;76;;;;
135612;"Mejora de visualizaciÛn en PDA last-mail envÌos balanceados por SENDA ""LIBRA""";COO;eCommerce;Operations;Backlog;77;;;;
135153;Mejora creaciÛn servicios espor·dicos;COO;eCommerce;Operations;In Definition;78;;;;
134467;Portal de Proveedores - Implementar rec·lculo autom·tico de liquidaciones Linehaul de rutas espor·dicas;COO;eCommerce;Operations;In Definition;79;;;;
133185;Sistema de seguimiento de rutas de arrastre - v2;COO;eCommerce;Operations;Backlog;80;;;;
131086;EvoluciÛn portal de LastMile V.2;COO;eCommerce;Operations;In Solution;81;;;;
181384;PAY - Instrumento TransferÍncias - AlteraÁ„o Requisitos - Fev;CSI;Mail;Commercial;In Definition;1;;;;
185664;PAY - Instrumento Cheques - Incremento I;CSI;Mail;Commercial;In Definition;2;;;;
173104;PAY - Instrumento TransferÍncias - AlteraÁ„o de requisitos definidos pelo BdP - marÁo;CSI;Mail;Commercial;In Definition;3;;;;
126656;CIS - AI Automation - BO FaturaÁ„o;CSI;Mail;Commercial;Backlog;4;4;3;2;2
148011;CTT Sol. Empresariais - GSB2B/BFT_Melhorias ao Processo de FaturaÁ„o;CSI;Mail;Commercial;In Definition;5;;;;
173698;SSM - validaÁ„o dos dados registados em NAVe, previamente ‡ sua conclus„o;CSI;Mail;Commercial;In Definition;6;;;;
50095;CriaÁ„o Portal Parceiro;CSI;Mail;Commercial;Backlog;7;;;;
70559;Controlo dos Subadiantamentos (numer·rio) ñ cÛd. 011 - Auditoria REC/ARC 2024_1399;CSI;Mail;Commercial;Backlog;8;;;;
173285;Simulador para agrupagem;CSI;Mail;Commercial;Backlog;9;;;;
173286;Simulador de tabelas;CSI;Mail;Commercial;Backlog;10;;;;
173278;Motor de Pesquisa de Varios objetos no SGC;CSI;Mail;Commercial;Backlog;11;;;;
74510;AlteraÁ„o Tal„o Vales Postais superiores a 1.000Ä - recomendaÁ„o auditoria REC/ASN:2025-0015;CSI;Mail;Commercial;Backlog;12;;;;
36274;CorreÁ„o Mapeamento inform·tico - metadados Vales Pagos internacionais;CSI;Mail;Commercial;In Definition;13;;;;
173335;Consulta de Objetos e Downlad dos POD'S;CSI;Mail;Commercial;Backlog;14;;;;
173279;Motor de Pesquisa de Varios objetos no T&T;CSI;Mail;Commercial;Backlog;15;;;;
173281;Motor de Pesquisa de Varios objetos no S&V;CSI;Mail;Commercial;Backlog;16;;;;
193256;EliminaÁ„o da impress„o da guia da Loja na aceitaÁ„o de objetos CTT Expresso (contratual e ocasional);CSI;Mail;Commercial;Backlog;17;;;;
94489;FaturaÁ„o Agentes Payshop - automatizaÁ„o e integraÁ„o processo CTT;CSI;Mail;Commercial;Backlog;18;;;;
94915;Agentes Payshop - passar ficheiro em access para base de dados;CSI;Mail;Commercial;Backlog;19;;;;
46750;AtualizaÁ„o Cat·logo Produtos e OtimizaÁ„o de Guias de Remessa (OperaÁıes de Filatelia);CSI;Mail;Commercial;Backlog;20;;;;
169812;Planeamento e Controlo Di·rio - ConciliaÁ„o Modelo A;CSI;Mail;Commercial;Backlog;21;;;;
142362;Adiantamentos para D+1 a PCTT encerrados em D;CSI;Mail;Commercial;Backlog;22;;;;
160028;BFT - Faturas com 4 casas decimais;CSI;Mail;Commercial;Backlog;23;;;;
192862;CriaÁ„o SeÁ„o dados Complementares;CSI;Mail;Commercial;Backlog;24;;;;
133246;Impressoras Termicas (Clientes Externos) - certificaÁ„o de varios modelos e handover para EM;CSI;Mail;Commercial;Backlog;25;;;;
126458;Super B2C (App + ¡rea Cliente) |  Alterar forma de gerar push notification na App;DNI;Mail;Commercial;Backlog;1;3;;;
126459;Super B2C (App + ¡rea Cliente) |  Incluir publicidade genÈrica do Banco CTT nos canais digitais dos CTT;DNI;Mail;Commercial;Backlog;2;;;;
70697;"Nexus | Digital Channels | CLIENT PORTAL | ""SUPER PORTAL"" (extra MVP)";DNI;eCommerce;Commercial;Backlog;3;;;;
126478;Ecossistema B2C ñ Evolutiva - JAN e FEV 2026;DNI;eCommerce;Commercial;Backlog;4;;;;
126474;¡rea de Cliente CTT - Empresas| Agile Way JAN e FEV 2026;DNI;Mail;Commercial;Backlog;5;;;;
126480;Sites e Aplicativos | Melhorias ‡s plataformas - JAN e FEV 2026;DNI;Mail;Commercial;Backlog;6;;;;
48991;CCT 3.0 - powered by AI;DNI;Mail;Commercial;Backlog;7;;;;
49552;Analytics | ImplementaÁ„o GAds (BigQuery);DNI;Mail;Commercial;Backlog;8;;;;
84774;Analytics | Tags Google Analytics G3/4 - Measurement Protocol;DNI;Mail;Commercial;Backlog;9;;;;
169688;BITS eshops;DNI;Mail;Commercial;Backlog;10;;;;
176770;Analytics | EvoluÁ„o das implementaÁıes DL p/ GA4 feitas nos aplicativos web/mobile 1™ e 2™ Fase;DNI;Mail;Commercial;Backlog;11;;;;
176776;Analytics | ImplementaÁ„o da DL no GA para os aplicativos que n„o est„o em falta;DNI;Mail;Commercial;Backlog;12;;;;
199026;COOKIES - ImplementaÁ„o do Google Consent Mode nos Aplicativos e da Gest„o das cookies nos aplicativos B2B;DNI;Mail;Commercial;Backlog;13;;;;
123319;Auditoria SI - Wave 3 - Canais Digitais;DPO;Mail;Corporate;Backlog;1;;;;
123320;Auditoria SI - Wave 3 - Business Solutions;DPO;Mail;Corporate;Backlog;2;;;;
91809;DSD | Criar as Listas de Correio Registado e de EMS em Simult‚neo;EDO;Mail;Operations;Ready for Solution;1;;;;
115295;Nexus - Piloto Operacional Fase 2;EDO;eCommerce;Operations;In Definition;2;;;;
126509;Alargamento Infraestrutura  SI a outros sistemas desenvolvidos por EDO;EDO;Mail;Operations;Backlog;3;;;;
44975;Servidor  Decisıes: Update automatico para a nova vers„o ODM;EDO;eCommerce;Operations;Backlog;4;;;;
69892;Teleponto / Dol - Registo de situaÁıes de doenÁas;EDO;Mail;Operations;Backlog;5;;;;
125275;ModernizaÁ„o do Processo de DevoluÁ„o ñ Fim dos Carimbos usados no CDP;EDO;Mail;Operations;Backlog;6;;;;
93715;LogÌstica - UtilizaÁ„o de Porta Paletes AutÛnomos;EDO;Fulfilment;Operations;In Definition;7;;;;
68794;Tratamento de rejeitados no SD - Eliminar prÈ-avisos com CP ficticios (BG4);EDO;eCommerce;Operations;In Definition;8;;;;
119415;Incremento ao Safeplace CTT;EDO;eCommerce;Operations;Backlog;9;;;;
81168;Tratamento de rejeitados no SD - Tipificar, isolar e informar (BG1): Incremento;EDO;eCommerce;Operations;In Definition;10;;;;
76788;[Projeto One Million] ReduÁ„o backlog objetos expresso;EDO;eCommerce;Operations;Backlog;11;;;;
68791;Tratamento de rejeitados no SD - Entrada de prÈ-aviso pÛs primeira passagem do objeto na rede de tratamento (BG3);EDO;eCommerce;Operations;In Definition;12;;;;
126646;Incremento ao projeto LFT -  Volume certificado e n„o certificado;EM;eCommerce;Operations;In Definition;1;;;;
16503;B2C - FIL-Alargamento dos meios de pagamento aceites;FL;Mail;Corporate;Backlog;1;;;;
124872;FIL | SegmentaÁ„o de Clientes - atribuiÁ„o de descontos  PED-2021-00346;FL;Mail;Corporate;Backlog;2;;;;
125697;DeMinimis EUA - SoluÁ„o para retomar os envios de Bens para os EUA para os clientes n„o contratuais;GP B2B;Mail;Commercial;Backlog;1;3;3;3;3
131734;Controlo de correio JPP;GP B2B;Mail;Commercial;Backlog;2;1;;1;2
116662;Aviso de Entrega Digital;GP B2B;Mail;Commercial;In Definition;3;;;;
127257;Aviso de ReceÁ„o (AR) Digital | Envios SuperPortal e Prestadores;GP B2B;Mail;Commercial;Backlog;4;;;;
147251;SELO DIGITAL;GP B2B;Mail;Commercial;In Definition;5;;;;
126099;Desenvolvimentos Regulamentares (Congresso UPU Dubai + Incremental Riade);GP B2B;Mail;Commercial;Backlog;6;;;;
68236;InformaÁ„o normalizada (Indicadores de Gest„o IG) - Fus„o relatÛrio 65 no 59 (2∫ e 3∫ fase);GP B2B;Mail;Commercial;In Definition;7;;;;
135288;Desenvolvimentos CNE no ‚mbito do Correio Inteligente;GP B2B;Business Solutions;Commercial;Backlog;8;;;;
108370;Campanha para envios internacionais_PCR_4T2025;GP B2B;Mail;Commercial;Backlog;9;;;;
132425;"Descontinuar o aplicativo legado ""Criar envio de Correio internacional""";GP B2B;Mail;Commercial;Backlog;10;3;3;3;2
134997;Correio Inteligente - AlarmÌstica;GP B2B;Business Solutions;Commercial;In Definition;11;;;;
133470;Correio Inteligente - FTP para P&F;GP B2B;Business Solutions;Commercial;Backlog;12;;;;
127256;Correio Registado Self-Service| Envios a partir do SuperPortal;GP B2B;Mail;Commercial;Backlog;13;;;;
199556;DesmaterializaÁ„o dos Envios de Correio e Encomendas - Envios Online ⁄nicos (Correio e Expresso);GP B2B;Mail;Commercial;Backlog;14;;;;
134943;STICO - MigraÁ„o de Pipelines ADO2Github;GP B2B;Mail;Commercial;Backlog;15;4;;3;3
84849;ContabilizaÁ„o de Saldo Remanescente e separaÁ„o entre Mail e Express no ‚mbito da oferta Pack de Envios;GP B2B;Mail;Commercial;Backlog;16;;;;
103865;AvaliaÁ„o do custo de extens„o do licenciamento atual para a utilizaÁ„o do serviÁo webhook - BKTER;GP B2B;Business Solutions;Commercial;Backlog;17;;;;
125912;ServiÁo de envio de emails sediado na europa;GP B2B;Business Solutions;Commercial;Backlog;18;2;;3;2
189783;Melhorias ·rea cliente correio;GP B2B;Mail;Commercial;Backlog;19;;;;
174328;Nova plataforma para criar e gerir campanhas de publicidade;GP B2B;Mail;Commercial;Backlog;20;;;;
63424;Revamp ViaCTT ñ 2™ Fase;GP B2B;Business Solutions;Commercial;In Definition;21;;;;
145226;DisponibilizaÁ„o de prefixos para correio registado com prÈ-aviso (indisponibilidade prevista para breve);GP B2B;Mail;Commercial;Backlog;22;;;;
187043;Permitir que a api de criaÁ„o de guias multiprodutos possa ser utilizada por clientes que n„o sejam preparadores;GP B2B;Mail;Commercial;Backlog;23;;;;
90947;DescontinuaÁ„o das Guias em Papel e AplicaÁıes Locais ñ IntroduÁ„o de um custo adicional;GP B2B;Mail;Commercial;Backlog;24;;;;
52102;WebService GEO SubscriÁ„o, RelatÛrios e Alertas;GP B2B;Business Solutions;Commercial;Backlog;25;;;;
46015;Reformular o serviÁo Alterar Entrega de Correio (SIGA);GP B2B;Mail;Commercial;Backlog;26;;;;
45693;PED-2019-00062_PRIO#34_DinamizaÁ„o do negÛcio da exportaÁ„o;GP B2B;Mail;Commercial;Backlog;27;;;;
10379;ServiÁos ReexpediÁ„o e RetenÁ„o - Implementar melhorias;GP B2B;Mail;Commercial;Backlog;28;;;;
140413;Simulador Correio Editorial - Jornais e PublicaÁıes PeriÛdicas (JPP)  e Livros;GP B2B;Mail;Commercial;Backlog;29;;;;
42573;Desenvolvimentos NAVe - AceitaÁ„o campanhas DM inferiores a 100obj;GP B2B;Mail;Commercial;Backlog;30;;;;
118174;GPB2C | Parceria Unic‚mbio - OperacionalizaÁ„o de serviÁo de cambio;GP B2C;Retail & Financial Services;Commercial;Backlog;1;;;;
192059;ImplementaÁ„o do software da Western Union (WUPOS) em NAVe e integraÁ„o com todos os sistemas centrais;GP B2C;Retail & Financial Services;Commercial;In Definition;2;;;;
92337;GCA - Aforro upgrade Oracle;GP B2C;Retail & Financial Services;Commercial;Backlog;3;;;;
76082;GP B2C ñ BO Site CTT - Simulador Certificados de Aforro / App CTT ñ Aforro Digital;GP B2C;Retail & Financial Services;Commercial;Backlog;4;;;;
189983;Pagamento de Vales Nacionais e Internacionais - FinalizaÁ„o do pagamento apenas apÛs procedimentos de RCTO concluÌdos;GP B2C;Retail & Financial Services;Commercial;Backlog;5;;;;
44675;GPB2C | Apartados - AdaptaÁ„o Tecnologia Locky e OtimizaÁ„o de Recolha de Dados;GP B2C;Retail & Financial Services;Commercial;Backlog;6;;;;
16508;GP B2C-AutomatizaÁ„o da faturaÁ„o APIN;GP B2C;Retail & Financial Services;Commercial;Backlog;7;;;;
189526;GPB2C | InibiÁ„o de Pagamentos a Entidades Coletivas Singulares no Nave e no STA;GP B2C;Retail & Financial Services;Commercial;In Definition;8;;;;
28297;B2C NAVe | GP B2C-ValidaÁ„o da data de Voo com a AT - Subsidio de Mobilidade;GP B2C;Retail & Financial Services;Commercial;Backlog;9;;;;
156771;GPB2C | Subsidio Social de Mobilidade - RecomendaÁıes de Auditoria (N∫ 21001/23);GP B2C;Retail & Financial Services;Commercial;Backlog;10;;;;
48167;GPB2C | Via Verde ñ RepositÛrio de informaÁ„o;GP B2C;Retail & Financial Services;Commercial;Backlog;11;;;;
124599;Plataforma de Gest„o Documental IGCP;GP B2C;Retail & Financial Services;Commercial;Pitch;12;;;;
76019;ServiÁo ConveniÍncia -  Impress„o A4 (complemento ao ServiÁo de Fotocopias);GP B2C;Retail & Financial Services;Commercial;Backlog;13;;;;
92336;Mata AplicaÁıes  - Wave 1.X - ELS;GP B2C;Retail & Financial Services;Commercial;Backlog;14;;;;
60579;Nexus | P&S | ImplementaÁ„o da oferta ibÈrica;GP ECL;eCommerce;Commercial;High Level Design;1;;;;
70693;Nexus | P&S | Collectt (OOH);GP ECL;eCommerce;Commercial;In Definition;2;;;;
126043;Morada virtual | ServiÁo de subscriÁ„o;GP ECL;eCommerce;Commercial;Backlog;3;;;;
138225;GPECL/INT - Interconnect | Disponibilizar Easy Return Solution Premium (ERS) - Authorising Party;GP ECL;eCommerce;Commercial;Backlog;4;;;;
124619;Envios Online & Super APP | ServiÁo de Ponto de Entrega;GP ECL;eCommerce;Commercial;Backlog;5;;;;
204653;GPECL/DIS |PACK EXPRESSO ContabilizaÁ„o autom·tica e Re-atribuiÁ„o do centro de lucro;GP ECL;eCommerce;Commercial;In Definition;6;;;;
123648;Amazon | ServiÁo Especial Feriado;GP ECL;eCommerce;Commercial;Backlog;7;;;;
126044;Pesquisa de Pontos Collect | Melhorias;GP ECL;eCommerce;Commercial;Backlog;8;;;;
84860;Amazon | InformaÁ„o complementar de fechos ocasionais e fÈrias;GP ECL;eCommerce;Commercial;In Definition;9;;;;
118750;ValidaÁ„o Autom·tica de CÛdigos Postais Internacionais;GP ECL;eCommerce;Commercial;Backlog;10;;;;
134801;Amazon | ServiÁo POD (Prova de Entrega);GP ECL;eCommerce;Commercial;In Definition;11;;;;
123004;FaturaÁ„o do produto C65 - Tracked Simples - AlteraÁ„o PrÈ-Aviso;GP ECL;eCommerce;Commercial;Backlog;12;;;;
105944;Expresso Internacional Premium | DisponibilizaÁ„o do produto no segmento ocasional;GP ECL;eCommerce;Commercial;In Definition;13;;;;
126166;Produto Internacional Expresso | Permitir envio de bens para os EUA segmento ocasional;GP ECL;eCommerce;Commercial;Backlog;14;4;3;3;
124000;Milytech| AlteraÁ„o ‡ extraÁ„o de dados de envios;GP ECL;eCommerce;Commercial;Backlog;15;;;;
78453;AlteraÁ„o da AutenticaÁ„o dos Distribuidores nos Lockers;GP ECL;eCommerce;Commercial;In Definition;16;;;;
94164;ReconfiguraÁ„o de Zonas de TaxaÁ„o | Produtos Internacionais Expresso;GP ECL;eCommerce;Commercial;Backlog;17;;;;
123999;Interconnect Common Return Platform | Upgrade p/ V2 (CRP2);GP ECL;eCommerce;Commercial;Backlog;18;;;;
105938;NotificaÁıes Expresso | AceitaÁ„o no PUDO (Pedido ZALANDO);GP ECL;eCommerce;Commercial;In Definition;19;;;;
163331;GPECL/DIS - Pack Expresso | Incremento ao Produto;GP ECL;eCommerce;Commercial;Backlog;20;;;;
204261;GP ECL/INT - Erros envolvendo DHL - Objeto CTT que gera m˙ltiplas Cartas de Porte DHL (AWB DHL Express);GP ECL;eCommerce;Commercial;Backlog;21;;;;
178627;GPECL/DIS - NotificaÁıes S·bado e Domingo // alteraÁ„o do processo de indicaÁ„o da data de entrega;GP ECL;eCommerce;Commercial;Backlog;22;;;;
43366;GPECL/INT -  Eventos DHL n„o integrados no T&T CTT;GP ECL;eCommerce;Commercial;Backlog;23;;;;
157527;Nova Oferta produtos Untracked e Tracked Simples - melhoria de informaÁ„o site TT 2023 07 24;GP ECL;eCommerce;Commercial;Backlog;24;;;;
140468;GPECL/DIS - CTT Now melhorias aplicaÁ„o;GP ECL;eCommerce;Commercial;Backlog;25;;;;
131505;GPECL/DIS - CTT Now Visibilidade sobre pedidos Programados;GP ECL;eCommerce;Commercial;Backlog;26;;;;
99517;ECL/PSC - IdentificaÁ„o de giros de distribuiÁ„o (green delivery);GP ECL;eCommerce;Commercial;Backlog;27;;;;
71425;ECL/GPR - Peso Default por Produto Expresso e Carga;GP ECL;eCommerce;Commercial;Backlog;28;;;;
